date,MCALDT,TMNOMPRC_1,TMNOMPRC_2,TMNOMPRC_3,TMNOMPRC_4,TMNOMPRC_5,TMYTM_1,TMYTM_2,TMYTM_3,TMYTM_4,TMYTM_5
1969-10-31,10/31/1969,92.91472563,86.58333374,80.570818298,74.879562884,70.040914157,7.3689935675,7.2229311716,7.1945518543,7.2272797564,7.1179120797
1969-11-28,11/28/1969,92.379649331,86.107356752,79.769419916,74.133085965,68.989247084,7.8831523244,7.4583330807,7.5137464779,7.46736235,7.4162631855
1969-12-31,12/31/1969,92.289376068,85.023089831,78.311490742,72.049014255,67.125669905,8.0241153293,8.1123660656,8.1566433668,8.1899792361,7.9677069417
1970-01-30,01/30/1970,92.331787946,85.221270171,78.488717442,72.344305301,66.79778663,8.0000889724,7.9850183123,8.0591233949,8.0822645884,8.0611705801
1970-02-27,02/27/1970,93.3326799,86.869780134,80.966594963,75.074149627,69.949905141,6.9189435745,7.0187690938,7.0249531554,7.1575426467,7.1399921121
1970-03-31,03/31/1970,93.607429109,87.098465651,81.405072435,75.201754347,70.288161643,6.6060434829,6.9065459118,6.8577535377,7.1297744363,7.0474741242
1970-04-30,04/30/1970,92.786183006,85.958918281,79.284640807,73.153800826,67.906673034,7.4872447307,7.5754121845,7.7304658857,7.8098035093,7.7364781622
1970-05-29,05/29/1970,92.853965552,85.608008198,79.562134614,73.532084383,68.354594101,7.4345880506,7.7377687542,7.6002407756,7.6704476446,7.6008984006
1970-06-30,06/30/1970,93.064999121,86.141167909,79.695099139,73.732793985,68.585059068,7.1872021688,7.4489334123,7.5654033402,7.6232848246,7.5377789241
1970-07-31,07/31/1970,93.437687466,86.603393192,80.284170917,74.12678957,69.171059232,6.8061890028,7.1817214874,7.3132451598,7.4797067414,7.3677152592
1970-08-31,08/31/1970,93.43000035,86.90519619,80.589084479,74.500914723,69.607693052,6.7957689436,7.008018018,7.1870026167,7.3589695629,7.2498742588
1970-09-30,09/30/1970,93.622638846,87.720227494,81.502187382,75.64507522,70.294779943,6.5897963735,6.5508834517,6.8242428179,6.9731701987,7.0455920537
1970-10-30,10/30/1970,93.891905987,87.767674895,81.762419579,76.014090707,70.894345463,6.319915287,6.506021466,6.699512304,6.8469071658,6.8720591068
1970-11-30,11/30/1970,95.031944313,89.910986558,84.440265326,79.230020815,74.462555561,5.0957094978,5.3102278968,5.6323838599,5.8203727074,5.9007091026
1970-12-31,12/31/1970,95.234722504,89.778108433,84.105322516,79.254253708,74.375406077,4.8825578503,5.3988467647,5.7647467272,5.8087490391,5.9176545046
1971-01-29,01/29/1971,95.759113097,91.097178237,85.430953125,79.895314584,75.362088446,4.3098231732,4.6430867266,5.2343825936,5.5998179366,5.6511238049
1971-02-26,02/26/1971,96.268888811,91.764619734,86.463546918,81.343313985,76.690832223,3.771499791,4.2795811812,4.8349961954,5.1517029205,5.3019498505
1971-03-31,03/31/1971,96.313894825,92.045895896,87.357340799,82.472553453,77.951767335,3.7557590731,4.1441432447,4.5095552715,4.8143184659,4.976145011
1971-04-30,04/30/1971,95.564684429,90.084112827,84.257956702,79.297053496,74.165220835,4.549148012,5.2141755661,5.704363422,5.7952611355,5.9709537921
1971-05-28,05/28/1971,95.177375231,89.691237219,83.863772588,79.138782008,73.305253588,4.8892123007,5.410210579,5.8445322613,5.8371843122,6.2039592349
1971-06-30,06/30/1971,94.108417213,88.22765663,81.875713727,76.755011075,71.223055972,6.0556786139,6.2624852447,6.6716850929,6.6092610274,6.779642203
1971-07-30,07/30/1971,94.041347935,88.111949499,81.6939409,76.086282221,70.835686607,6.1100829611,6.3108115828,6.72739083,6.8232080912,6.8885960805
1971-08-31,08/31/1971,94.855666003,89.669935158,84.263673105,79.314807897,73.983207651,5.2669456278,5.4442743128,5.7073114325,5.7976048198,6.0200434862
1971-09-30,09/30/1971,94.868761928,89.786248635,84.403093899,79.388706594,74.202282489,5.2675702867,5.39430724,5.6470473574,5.7664020945,5.9609728778
1971-10-29,10/29/1971,95.481777893,90.523873708,85.50631787,80.449539013,75.341677699,4.5857849672,4.9574555868,5.2050701509,5.4273489929,5.656535323
1971-11-30,11/30/1971,95.35891598,90.368471375,85.348161217,80.282598589,75.10269502,4.7392509004,5.056810247,5.2810428576,5.4941957733,5.7200062954
1971-12-31,12/31/1971,95.918031135,90.787822885,85.862063223,81.207788472,76.219280621,4.1790698508,4.8256404758,5.0763007613,5.2004138472,5.4251691404
1972-01-31,01/31/1972,95.948581612,90.831558877,85.214534837,80.328640602,75.119961077,4.1244747868,4.8015922924,5.3284064255,5.4760989652,5.7154138707
1972-02-29,02/29/1972,95.802502454,90.908907715,85.4470592,80.464649646,75.3361679,4.2881379701,4.7656097469,5.242439905,5.4375304418,5.6610948299
1972-03-30,03/30/1972,95.185279631,89.554336573,84.077694592,79.043748486,74.074364093,4.9344881871,5.5237984618,5.7756882669,5.8711750236,5.9954431465
1972-04-28,04/28/1972,95.566997729,90.262594312,84.7026103,79.766536615,74.823962629,4.5095538645,5.1083570873,5.5240359741,5.6400635953,5.794289972
1972-05-31,05/31/1972,95.478054396,90.585705698,85.11426446,80.094880812,75.147628604,4.6273761812,4.9436879568,5.3774288308,5.5565678302,5.7111829166
1972-06-30,06/30/1972,94.901233263,89.731223209,84.286801693,79.120993621,74.423474542,5.2477260705,5.4324533075,5.6981633961,5.8507912496,5.9047398535
1972-07-31,07/31/1972,95.173889149,90.042547425,84.375625007,79.111780463,74.514351903,4.9464555458,5.2443939102,5.6630544799,5.857709776,5.8867942641
1972-08-31,08/31/1972,94.66564125,89.363869512,83.835194529,78.295299567,73.778709051,5.4819068419,5.6303993542,5.8879971789,6.1128786317,6.0786688518
1972-09-29,09/29/1972,94.527058708,89.056894638,83.69289061,78.619841034,73.867030924,5.6438685977,5.7868106242,5.9284578252,6.0054256055,6.0514400057
1972-10-31,10/31/1972,94.613663138,89.129761073,83.695203156,78.415614455,73.736529945,5.5368289727,5.7538444253,5.9329508468,6.0828445129,6.0900998082
1972-11-30,11/30/1972,94.75035156,89.345861435,84.041767705,78.617768615,74.053136839,5.3924631635,5.6404898958,5.8058134684,6.0101947713,6.0044553959
1972-12-29,12/29/1972,94.596528288,88.811672314,83.52621866,78.436519006,73.441371351,5.5246687789,5.9163958166,5.9893807233,6.0595629438,6.1668970417
1973-01-31,01/31/1973,94.041024922,88.322845943,82.850918325,77.490413266,72.971203574,6.1439063583,6.2085690444,6.2766437799,6.3710353479,6.298654365
1973-02-28,02/28/1973,93.7964886,87.779247876,82.099828317,76.754737511,71.918348407,6.4042765644,6.5172535025,6.5804846711,6.6093500697,6.5891644948
1973-03-30,03/30/1973,93.322356039,87.269669003,81.770831989,76.67194034,71.697470023,6.9300359341,6.7990471368,6.6960891173,6.6317749223,6.6470100431
1973-04-30,04/30/1973,93.518678821,87.579749013,81.946373142,76.951295585,72.01977414,6.7008996159,6.6310195213,6.6307827175,6.5499372283,6.5681881726
1973-05-31,05/31/1973,93.291426943,87.424850987,82.026080352,76.961370499,71.899921883,6.9441969352,6.7287478329,6.616516212,6.5421834965,6.5942866345
1973-06-29,06/29/1973,92.741285731,86.981783351,81.321914381,76.431436324,71.447726512,7.5563469852,6.9640340489,6.8792569987,6.710210556,6.7167211827
1973-07-31,07/31/1973,91.735507536,85.281400913,79.153960367,73.122728825,68.238134538,8.6260667545,7.9606899246,7.7925123885,7.8311376961,7.6391463198
1973-08-31,08/31/1973,91.994956385,85.837170169,80.448981231,75.180502665,70.282358049,8.3665657028,7.6568808224,7.2449497683,7.1270751458,7.0491246597
1973-09-28,09/28/1973,92.587125579,86.974012613,81.984023313,76.804423896,72.085908543,7.6600358496,6.9589753535,6.6034348653,6.5841695174,6.5390659276
1973-10-31,10/31/1973,93.125895685,87.421710256,81.954215789,76.563863579,71.765206753,7.1217891239,6.7213266538,6.6397113578,6.6715549773,6.6317741976
1973-11-30,11/30/1973,92.863498118,87.503700687,82.008762243,76.793292172,71.852967269,7.4242941838,6.6927917096,6.6054374985,6.5968040691,6.6073448486
1973-12-31,12/31/1973,93.123550573,87.478510452,81.946756507,76.622165368,71.610642662,7.1243073728,6.6888508814,6.6306269188,6.6570946497,6.6821910119
1974-01-31,01/31/1974,93.346350913,87.529161418,81.755315237,76.330143914,71.374139084,6.8853407148,6.669044412,6.7085191082,6.7479346485,6.7409976848
1974-02-28,02/28/1974,93.220233804,87.275862965,81.804337632,76.190372662,71.143702862,7.020538696,6.8141467004,6.6885558844,6.7937237755,6.8056380736
1974-03-29,03/29/1974,92.164297339,85.701828619,79.625575024,74.042879475,68.999887831,8.1152688604,7.6832263836,7.5737449785,7.4977389113,7.4131820449
1974-04-30,04/30/1974,91.694956766,84.944776545,78.528091988,72.610410402,67.230287906,8.6702805335,8.1472807816,8.0571257566,8.0070316994,7.9365774771
1974-05-31,05/31/1974,92.042352658,85.300799684,78.794748543,72.889311145,67.932939596,8.314916952,7.9711569678,7.9368798361,7.9002935497,7.7287478173
1974-06-28,06/28/1974,91.708466977,84.697078865,78.28286265,71.950200556,66.754981832,8.6083785413,8.2704655699,8.1390835782,8.2130230756,8.0739768864
1974-07-31,07/31/1974,91.706715134,84.591843914,77.927499702,71.633980184,66.395067574,8.6574580033,8.3666165828,8.320641182,8.3343077839,8.1864623195
1974-08-30,08/30/1974,90.800289037,84.064066169,77.653395096,71.660796486,65.75321462,9.6772852549,8.6558348534,8.4151270222,8.319262758,8.3760531864
1974-09-30,09/30/1974,92.411425984,85.136678381,79.090183943,72.994545989,67.596633399,7.8919557154,8.0346057117,7.8122463691,7.8696365027,7.8365339777
1974-10-31,10/31/1974,92.643510686,85.740544993,79.306367136,73.287329455,67.782509991,7.6411276872,7.7027701585,7.7213411537,7.7642434698,7.7730603197
1974-11-29,11/29/1974,92.783411391,86.567302352,80.274900283,74.584030036,69.084301863,7.5108097675,7.1926947894,7.3104205518,7.3210655709,7.388755893
1974-12-31,12/31/1974,93.355715194,86.625019755,80.707198776,75.168067705,70.130341725,6.8753094587,7.1692541459,7.1447472304,7.1409833786,7.0924065358
1975-01-31,01/31/1975,94.113757417,87.545883526,81.430967733,75.486367604,69.911552976,6.0832617512,6.6412597484,6.8409044208,7.0256407653,7.1548647313
1975-02-28,02/28/1975,94.321495638,88.318253361,82.271745492,76.758395785,70.665954847,5.8621682773,6.2026722023,6.4988135541,6.6081593671,6.9365237327
1975-03-31,03/31/1975,93.981820854,87.470419531,81.111241312,74.964322085,69.415572677,6.1899232095,6.6843190317,6.9719206973,7.2039472791,7.293186477
1975-04-30,04/30/1975,93.536046729,86.275494509,79.369356066,73.033690139,67.508187287,6.6640721707,7.3812292624,7.7089677147,7.8508564421,7.8498234362
1975-05-30,05/30/1975,94.192171485,87.296669915,80.802086932,74.700605706,69.002499672,5.9997492461,6.7743337976,7.0926251598,7.2820742109,7.4124258313
1975-06-30,06/30/1975,93.501483268,86.813519984,80.225916009,74.703365616,68.368946995,6.7009300429,7.0607186161,7.337418827,7.2911259941,7.5967038979
1975-07-31,07/31/1975,93.082432953,86.02437722,79.198724524,73.388175388,67.563790333,7.1684709598,7.5372987535,7.7665739464,7.7298897697,7.8333752632
1975-08-29,08/29/1975,92.90535178,85.765199561,79.135164264,72.962484963,67.087435535,7.2989023125,7.6464195499,7.7791158171,7.8644597091,7.9747286939
1975-09-30,09/30/1975,92.726684613,85.188442779,78.62563793,71.904475016,66.635031909,7.5307574561,8.0042557631,8.0157454865,8.2514442001,8.1099072059
1975-10-31,10/31/1975,94.051729268,87.079686069,80.779222418,74.701226278,68.565764017,6.1493722403,6.9078649268,7.1085218814,7.2868511195,7.5392745724
1975-11-28,11/28/1975,93.732221755,86.654800069,80.239098906,74.481169461,67.999956194,6.4200497569,7.1325769237,7.3185914281,7.3504925525,7.7048188005
1975-12-31,12/31/1975,94.185561854,87.608895225,81.201006711,75.205812259,69.203134219,5.9739618544,6.6143824766,6.9477627472,7.1186660455,7.3544209448
1976-01-30,01/30/1976,94.6057343,88.102604488,81.340774898,75.058648669,69.117955083,5.5149904137,6.3161002934,6.8715411823,7.1626980001,7.3790262748
1976-02-27,02/27/1976,94.134943732,87.488548342,80.926268468,74.962762646,69.280863024,6.0111483444,6.6648541446,7.041529128,7.1896940186,7.3319941734
1976-03-31,03/31/1976,94.183110154,87.606845794,81.240417926,75.081503259,69.442728287,5.9929318211,6.6155521386,6.9315734287,7.159994865,7.2893621256
1976-04-30,04/30/1976,94.209152921,87.733747194,81.368482835,75.535264816,69.52944262,5.9816728462,6.561153953,6.8727394285,7.0094630344,7.2644170298
1976-05-28,05/28/1976,93.517653501,86.510372189,80.056193156,73.952864657,68.299999509,6.6473600779,7.2156402809,7.3944539536,7.5280878401,7.6168612245
1976-06-30,06/30/1976,93.854969377,87.082005235,80.821428797,74.498405604,68.846438317,6.3419474149,6.9159961189,7.1040890634,7.3547742024,7.4617449965
1976-07-30,07/30/1976,94.175088412,87.524971599,81.278071147,75.072658673,69.511365237,6.0179371264,6.6531882443,6.9034934997,7.1580384661,7.2656359637
1976-08-31,08/31/1976,94.343997951,87.849662022,81.882660222,75.644960217,69.88605065,5.8222530919,6.4771609292,6.6627647469,6.9827672758,7.1621576631
1976-09-30,09/30/1976,94.438622751,88.314446597,82.14842505,76.393683645,70.434605098,5.7220057204,6.2218472555,6.5667445417,6.727146718,7.0058708193
1976-10-29,10/29/1976,94.693045452,88.744235745,82.923333477,77.150553748,71.412313226,5.4232461897,5.9542725178,6.2304101735,6.4719871532,6.7266258475
1976-11-30,11/30/1976,95.203937444,89.896305092,84.525327631,79.126007102,73.876325407,4.9148885336,5.3256672777,5.6039655424,5.8572265462,6.0522388941
1976-12-31,12/31/1976,95.356657348,89.969854596,84.327407853,79.373617607,73.738863972,4.7676659363,5.2992948856,5.6821085365,5.7711509097,6.0894670929
1977-01-31,01/31/1977,94.566008135,88.556424092,82.331004228,76.452553682,71.354676413,5.5872096542,6.0765138382,6.4807477652,6.7124962718,6.75384667
1977-02-28,02/28/1977,94.688467057,88.712972012,82.484439431,76.311534197,70.919015042,5.4577977197,5.9882030726,6.4128279091,6.7586522522,6.8763996369
1977-03-31,03/31/1977,94.788841022,88.857297043,82.63808386,76.563942178,70.962634338,5.3518494398,5.9150281282,6.3508519938,6.6715293306,6.8565772388
1977-04-29,04/29/1977,94.732676299,88.675619972,82.728943953,76.434101011,71.042276683,5.4259854171,6.001039108,6.3084995355,6.7093401694,6.8304153559
1977-05-31,05/31/1977,94.511014066,88.548226674,82.698573675,76.648726993,71.20991834,5.6453807313,6.0811424116,6.3322612249,6.6529869103,6.7982117269
1977-06-30,06/30/1977,94.5450097,88.757109651,83.083053638,77.204850363,71.82419479,5.6094171759,5.9715127543,6.1720114523,6.4632708082,6.6153507755
1977-07-29,07/29/1977,94.032951206,88.004512922,82.209591316,76.198629599,70.770635141,6.1189634621,6.3716480592,6.512098858,6.7817326423,6.9069512663
1977-08-31,08/31/1977,93.954004081,87.84341297,82.01000545,76.286032615,71.019349363,6.2364841763,6.4807177294,6.6170069503,6.7623764691,6.8406078982
1977-09-30,09/30/1977,93.743111315,87.499613011,81.557210807,75.908588904,70.480206853,6.4789511521,6.6951338972,6.7893146183,6.8862921972,6.9929334196
1977-10-31,10/31/1977,93.442510542,86.902087922,80.745500213,74.933850443,69.524935472,6.7823799308,7.0194063645,7.1224274674,7.2141113932,7.2736797343
1977-11-30,11/30/1977,93.589316259,86.965074068,80.954680193,75.193936792,69.758376481,6.625395155,6.9831797713,7.0491270036,7.1226113113,7.1987088619
1977-12-30,12/30/1977,93.411016737,86.778238607,80.627818627,74.579426835,68.879355984,6.8348153731,7.0810151521,7.164462594,7.322606466,7.4481111404
1978-01-31,01/31/1978,93.174077146,86.370540745,80.079928919,73.98868185,68.409624209,7.0700645194,7.3261765958,7.4048315075,7.5366137704,7.5889747423
1978-02-28,02/28/1978,93.115116603,86.188798934,79.711904219,73.623175336,67.947400082,7.1333645355,7.4213317897,7.5583751754,7.6605055111,7.7244933192
1978-03-31,03/31/1978,93.105316499,85.964616263,79.496737425,73.322872054,67.784247744,7.1635161971,7.5513763308,7.641495237,7.7521303042,7.7725478634
1978-04-28,04/28/1978,92.874559772,85.832203491,79.175712189,73.07386385,67.321073573,7.3517586739,7.6075321882,7.7620872383,7.8264039378,7.905274011
1978-05-31,05/31/1978,92.530599461,85.322396548,78.738708521,72.59476672,66.612336387,7.7630791188,7.9366601925,7.9751263195,8.0179172044,8.1211576804
1978-06-30,06/30/1978,92.153767695,84.703258966,77.929085123,71.718093028,65.982150837,8.1936102267,8.2894500373,8.3047806597,8.3049900066,8.3111641181
1978-07-31,07/31/1978,92.265221964,84.724292234,78.056615931,72.006982016,66.226219683,8.050290894,8.2770527058,8.2503250352,8.2101774808,8.2463931064
1978-08-31,08/31/1978,92.077645606,84.792778102,78.268163785,72.097772788,66.39133035,8.2537990912,8.2593046444,8.1601900511,8.1730780052,8.187587488
